created_at,entry_id,Temperature,RH,PM2.5,PM10
2025-01-01 17:30:01 +0530,70,,,57.6,176.8
2025-01-01 17:30:24 +0530,71,,,58.7,180.1
2025-01-01 17:30:47 +0530,72,,,57.5,166.2
2025-01-01 17:31:09 +0530,73,,,55.2,149.5
2025-01-01 17:31:32 +0530,74,,,54.7,148.2
2025-01-01 17:31:55 +0530,75,,,55.4,153.2
2025-01-01 17:32:17 +0530,76,,,56.1,157.6
2025-01-01 17:32:40 +0530,77,,,55.9,155.4
2025-01-01 17:33:02 +0530,78,,,56.5,149.6
2025-01-01 17:33:25 +0530,79,,,55.5,147.8
2025-01-01 17:33:50 +0530,80,,,55.1,153.1
2025-01-01 17:34:14 +0530,81,,,55.5,148.7
2025-01-01 17:34:37 +0530,82,,,54.4,142.2
2025-01-01 17:35:00 +0530,83,,,54.9,143.7
2025-01-01 17:35:23 +0530,84,,,55.8,149.3
2025-01-01 17:35:46 +0530,85,,,56.0,148.1
2025-01-01 17:36:09 +0530,86,,,56.4,146.1
2025-01-01 17:36:34 +0530,87,,,56.1,146.9
2025-01-01 17:36:58 +0530,88,,,54.8,151.2
2025-01-01 17:37:36 +0530,89,,,55.1,146.9
2025-01-01 17:37:59 +0530,90,,,55.5,141.5
2025-01-01 17:38:21 +0530,91,,,55.1,148.7
2025-01-01 17:38:44 +0530,92,,,54.3,144.6
2025-01-01 17:39:07 +0530,93,,,53.7,145.6
2025-01-01 17:39:29 +0530,94,,,54.6,144.9
2025-01-01 17:39:52 +0530,95,,,55.1,150.5
2025-01-01 17:40:14 +0530,96,,,55.8,147.5
2025-01-01 17:40:37 +0530,97,,,56.4,144.0
2025-01-01 17:41:00 +0530,98,,,55.6,134.5
2025-01-01 17:41:22 +0530,99,,,55.3,138.8
2025-01-01 17:41:45 +0530,100,,,54.6,139.7
2025-01-01 17:42:07 +0530,101,,,55.1,146.1
2025-01-01 17:42:30 +0530,102,,,54.3,149.8
2025-01-01 17:42:52 +0530,103,,,54.8,144.2
2025-01-01 17:43:15 +0530,104,,,55.6,148.3
2025-01-01 17:43:37 +0530,105,,,55.5,145.3
2025-01-01 17:44:00 +0530,106,,,54.6,137.5
2025-01-01 17:44:22 +0530,107,,,54.4,133.3
2025-01-01 17:44:45 +0530,108,,,55.6,140.0
2025-01-01 17:45:07 +0530,109,,,55.5,143.3
2025-01-01 17:45:30 +0530,110,,,56.7,144.9
2025-01-01 17:45:52 +0530,111,,,54.9,138.7
2025-01-01 17:46:15 +0530,112,,,55.5,140.8
2025-01-01 17:46:37 +0530,113,,,54.3,138.8
2025-01-01 17:47:00 +0530,114,,,54.5,135.9
2025-01-01 17:47:22 +0530,115,,,55.4,137.6
