created_at,entry_id,Temperature,RH,PM2.5,PM10
2025-01-01 17:30:02 +0530,71,,,61.8,187.8
2025-01-01 17:30:25 +0530,72,,,64.4,190.2
2025-01-01 17:30:47 +0530,73,,,60.9,163.7
2025-01-01 17:31:10 +0530,74,,,59.9,158.2
2025-01-01 17:31:33 +0530,75,,,61.2,170.1
2025-01-01 17:31:55 +0530,76,,,60.3,159.9
2025-01-01 17:32:18 +0530,77,,,61.5,148.6
2025-01-01 17:32:40 +0530,78,,,60.7,156.3
2025-01-01 17:33:03 +0530,79,,,58.8,148.2
2025-01-01 17:33:25 +0530,80,,,60.9,152.7
2025-01-01 17:33:51 +0530,81,,,60.9,165.4
2025-01-01 17:34:14 +0530,82,,,60.1,157.0
2025-01-01 17:34:38 +0530,83,,,59.7,147.3
2025-01-01 17:35:01 +0530,84,,,60.8,153.6
2025-01-01 17:35:24 +0530,85,,,61.9,155.2
2025-01-01 17:35:47 +0530,86,,,60.0,155.2
2025-01-01 17:36:09 +0530,87,,,59.3,154.8
2025-01-01 17:36:35 +0530,88,,,60.9,147.6
2025-01-01 17:36:59 +0530,89,,,61.5,152.8
2025-01-01 17:37:37 +0530,90,,,61.2,155.8
2025-01-01 17:37:59 +0530,91,,,60.9,151.9
2025-01-01 17:38:22 +0530,92,,,61.9,155.2
2025-01-01 17:38:45 +0530,93,,,60.9,152.4
2025-01-01 17:39:07 +0530,94,,,61.1,148.5
2025-01-01 17:39:30 +0530,95,,,59.0,146.3
2025-01-01 17:39:52 +0530,96,,,58.8,146.5
2025-01-01 17:40:15 +0530,97,,,59.5,151.6
2025-01-01 17:40:37 +0530,98,,,59.0,154.0
2025-01-01 17:41:00 +0530,99,,,57.4,145.7
2025-01-01 17:41:23 +0530,100,,,58.2,141.3
2025-01-01 17:41:45 +0530,101,,,57.7,148.9
2025-01-01 17:42:08 +0530,102,,,59.0,148.5
2025-01-01 17:42:30 +0530,103,,,60.3,150.7
2025-01-01 17:42:53 +0530,104,,,59.9,143.4
2025-01-01 17:43:15 +0530,105,,,60.5,142.1
2025-01-01 17:43:38 +0530,106,,,58.6,144.7
2025-01-01 17:44:01 +0530,107,,,57.9,141.0
2025-01-01 17:44:23 +0530,108,,,58.7,139.8
2025-01-01 17:44:46 +0530,109,,,57.7,139.7
2025-01-01 17:45:08 +0530,110,,,59.8,144.2
2025-01-01 17:45:30 +0530,111,,,58.7,139.9
2025-01-01 17:45:53 +0530,112,,,56.6,133.8
2025-01-01 17:46:15 +0530,113,,,59.1,147.3
2025-01-01 17:46:38 +0530,114,,,60.8,145.6
2025-01-01 17:47:00 +0530,115,,,60.0,141.6
2025-01-01 17:47:23 +0530,116,,,59.0,143.4
2025-01-01 17:47:46 +0530,117,,,58.3,135.4
2025-01-01 17:48:08 +0530,118,,,58.3,141.4
2025-01-01 17:48:31 +0530,119,,,59.0,136.5
2025-01-01 17:48:54 +0530,120,,,59.0,141.9
2025-01-01 17:49:17 +0530,121,,,57.7,135.5
2025-01-01 17:49:39 +0530,122,,,58.2,136.8
2025-01-01 17:50:02 +0530,123,,,60.2,135.8
2025-01-01 17:50:24 +0530,124,,,59.1,133.8
2025-01-01 17:50:47 +0530,125,,,59.0,134.0
2025-01-01 17:51:09 +0530,126,,,58.5,135.3
2025-01-01 17:51:33 +0530,127,,,58.2,133.0
2025-01-01 17:51:56 +0530,128,,,57.3,126.7
2025-01-01 17:52:19 +0530,129,,,58.3,131.0
2025-01-01 17:52:41 +0530,130,,,58.8,132.6
2025-01-01 17:53:05 +0530,131,,,58.1,127.5
2025-01-01 17:53:28 +0530,132,,,57.8,130.8
2025-01-01 17:53:51 +0530,133,,,58.9,130.7
2025-01-01 17:54:14 +0530,134,,,58.7,136.7
2025-01-01 17:54:36 +0530,135,,,58.4,132.9
2025-01-01 17:54:59 +0530,136,,,60.0,134.3
2025-01-01 17:55:21 +0530,137,,,59.2,129.9
2025-01-01 17:55:44 +0530,138,,,58.4,127.5
2025-01-01 17:56:06 +0530,139,,,57.6,131.4
2025-01-01 17:56:29 +0530,140,,,57.2,130.8
2025-01-01 17:56:51 +0530,141,,,57.8,131.2
2025-01-01 17:57:14 +0530,142,,,57.0,133.0
2025-01-01 17:57:36 +0530,143,,,58.0,126.8
2025-01-01 17:57:59 +0530,144,,,56.0,129.6
2025-01-01 17:58:22 +0530,145,,,56.7,130.5
2025-01-01 17:58:45 +0530,146,,,57.3,126.2
2025-01-01 17:59:07 +0530,147,,,58.4,127.1
2025-01-01 17:59:30 +0530,148,,,57.0,124.3
2025-01-01 17:59:52 +0530,149,,,56.6,122.8
2025-01-01 18:00:15 +0530,150,,,57.3,118.7
2025-01-01 18:00:37 +0530,151,,,57.8,119.6
2025-01-01 18:01:00 +0530,152,,,58.5,127.5
2025-01-01 18:01:24 +0530,153,,,58.2,122.1
2025-01-01 18:01:47 +0530,154,,,57.7,112.3
2025-01-01 18:02:10 +0530,155,,,57.1,121.4
2025-01-01 18:02:32 +0530,156,,,57.7,124.7
2025-01-01 18:02:55 +0530,157,,,56.0,129.6
2025-01-01 18:03:18 +0530,158,,,57.7,128.3
