created_at,entry_id,Temperature,RH,PM2.5,PM10
2025-01-01 17:30:05 +0530,35,,,57.3,138.2
2025-01-01 17:30:30 +0530,36,,,57.7,134.0
2025-01-01 17:30:53 +0530,37,,,59.9,142.8
2025-01-01 17:31:15 +0530,38,,,61.2,145.6
2025-01-01 17:31:37 +0530,39,,,61.1,148.0
2025-01-01 17:32:02 +0530,40,,,60.8,151.9
2025-01-01 17:32:25 +0530,41,,,59.2,147.3
2025-01-01 17:32:48 +0530,42,,,61.2,149.4
2025-01-01 17:33:10 +0530,43,,,62.8,160.8
2025-01-01 17:33:35 +0530,44,,,61.0,153.1
2025-01-01 17:33:58 +0530,45,,,62.6,147.9
2025-01-01 17:34:22 +0530,46,,,63.0,151.8
2025-01-01 17:34:44 +0530,47,,,63.0,142.3
2025-01-01 17:35:07 +0530,48,,,62.1,148.9
2025-01-01 17:35:29 +0530,49,,,60.5,151.0
2025-01-01 17:35:52 +0530,50,,,61.2,151.4
2025-01-01 17:36:27 +0530,51,,,63.7,160.0
2025-01-01 17:36:50 +0530,52,,,61.0,153.1
2025-01-01 17:38:01 +0530,53,,,59.8,152.3
2025-01-01 17:38:25 +0530,54,,,61.7,153.5
2025-01-01 17:38:47 +0530,55,,,61.1,158.0
2025-01-01 17:39:10 +0530,56,,,62.6,164.9
2025-01-01 17:39:32 +0530,57,,,61.9,168.4
2025-01-01 17:39:55 +0530,58,,,62.3,156.7
2025-01-01 17:40:17 +0530,59,,,62.0,151.9
2025-01-01 17:40:40 +0530,60,,,61.9,146.9
2025-01-01 17:41:02 +0530,61,,,61.1,154.3
2025-01-01 17:41:25 +0530,62,,,61.3,149.0
2025-01-01 17:41:47 +0530,63,,,59.3,141.5
2025-01-01 17:42:10 +0530,64,,,60.4,142.1
2025-01-01 17:42:32 +0530,65,,,60.3,143.9
2025-01-01 17:42:55 +0530,66,,,59.8,148.4
2025-01-01 17:43:17 +0530,67,,,59.0,145.9
2025-01-01 17:43:40 +0530,68,,,59.7,159.0
2025-01-01 17:44:03 +0530,69,,,58.9,139.0
2025-01-01 17:44:25 +0530,70,,,60.9,147.9
2025-01-01 17:44:48 +0530,71,,,60.7,151.9
2025-01-01 17:45:11 +0530,72,,,59.8,142.3
2025-01-01 17:45:33 +0530,73,,,58.6,140.9
2025-01-01 17:45:56 +0530,74,,,59.5,138.5
2025-01-01 17:46:18 +0530,75,,,60.4,141.0
2025-01-01 17:46:41 +0530,76,,,61.6,145.3
2025-01-01 17:47:03 +0530,77,,,62.1,142.2
2025-01-01 17:47:26 +0530,78,,,59.9,135.1
2025-01-01 17:47:49 +0530,79,,,59.3,141.7
