created_at,entry_id,Temperature,RH,PM2.5,PM10
2025-01-01 17:30:21 +0530,56,,,52.5,145.6
2025-01-01 17:30:45 +0530,57,,,54.9,152.7
2025-01-01 17:31:08 +0530,58,,,53.0,148.3
2025-01-01 17:31:30 +0530,59,,,51.7,131.0
2025-01-01 17:31:53 +0530,60,,,52.2,138.1
2025-01-01 17:32:15 +0530,61,,,53.7,144.1
2025-01-01 17:32:38 +0530,62,,,52.2,141.6
2025-01-01 17:33:00 +0530,63,,,52.6,137.5
2025-01-01 17:33:23 +0530,64,,,55.0,148.7
2025-01-01 17:33:46 +0530,65,,,56.7,153.1
2025-01-01 17:34:11 +0530,66,,,54.9,149.7
2025-01-01 17:34:33 +0530,67,,,54.5,158.0
2025-01-01 17:34:56 +0530,68,,,55.2,158.5
2025-01-01 17:35:19 +0530,69,,,55.8,157.3
2025-01-01 17:35:41 +0530,70,,,52.8,154.7
2025-01-01 17:36:04 +0530,71,,,55.1,152.9
2025-01-01 17:36:27 +0530,72,,,53.6,140.7
2025-01-01 17:36:49 +0530,73,,,52.4,140.8
2025-01-01 17:37:59 +0530,74,,,54.9,148.5
2025-01-01 17:38:22 +0530,75,,,53.6,144.2
2025-01-01 17:38:45 +0530,76,,,53.5,151.9
2025-01-01 17:39:07 +0530,77,,,53.4,152.1
2025-01-01 17:39:30 +0530,78,,,53.0,145.2
2025-01-01 17:39:52 +0530,79,,,54.6,156.7
2025-01-01 17:40:15 +0530,80,,,54.5,148.8
2025-01-01 17:40:37 +0530,81,,,53.7,140.1
2025-01-01 17:41:00 +0530,82,,,53.8,147.8
2025-01-01 17:41:22 +0530,83,,,53.7,145.1
2025-01-01 17:41:45 +0530,84,,,54.0,146.1
2025-01-01 17:42:07 +0530,85,,,55.5,143.9
2025-01-01 17:42:30 +0530,86,,,55.1,152.6
2025-01-01 17:42:53 +0530,87,,,53.9,147.5
2025-01-01 17:43:15 +0530,88,,,52.8,136.3
2025-01-01 17:43:38 +0530,89,,,52.7,129.8
2025-01-01 17:44:00 +0530,90,,,54.5,142.4
2025-01-01 17:44:23 +0530,91,,,55.8,145.0
2025-01-01 17:44:45 +0530,92,,,54.1,141.4
2025-01-01 17:45:08 +0530,93,,,53.1,140.7
2025-01-01 17:45:31 +0530,94,,,53.8,148.2
2025-01-01 17:45:53 +0530,95,,,53.4,145.1
2025-01-01 17:46:16 +0530,96,,,53.8,140.2
2025-01-01 17:46:38 +0530,97,,,55.3,144.0
2025-01-01 17:47:01 +0530,98,,,53.3,138.4
2025-01-01 17:47:23 +0530,99,,,52.6,136.1
2025-01-01 17:47:46 +0530,100,,,53.8,138.5
2025-01-01 17:48:08 +0530,101,,,52.4,140.7
2025-01-01 17:48:31 +0530,102,,,52.5,131.6
2025-01-01 17:48:54 +0530,103,,,53.7,132.9
2025-01-01 17:49:16 +0530,104,,,53.4,137.6
2025-01-01 17:49:39 +0530,105,,,52.5,138.8
2025-01-01 17:50:01 +0530,106,,,53.9,139.9
2025-01-01 17:50:24 +0530,107,,,53.6,138.4
2025-01-01 17:50:46 +0530,108,,,51.8,137.3
2025-01-01 17:51:10 +0530,109,,,52.5,143.9
2025-01-01 17:51:34 +0530,110,,,54.0,131.4
2025-01-01 17:51:56 +0530,111,,,52.6,128.7
2025-01-01 17:52:19 +0530,112,,,51.3,126.3
2025-01-01 17:52:42 +0530,113,,,51.8,132.2
2025-01-01 17:53:04 +0530,114,,,52.7,133.1
2025-01-01 17:53:27 +0530,115,,,52.7,132.6
2025-01-01 17:53:51 +0530,116,,,53.3,136.6
2025-01-01 17:54:13 +0530,117,,,53.6,135.9
2025-01-01 17:54:37 +0530,118,,,53.8,144.1
2025-01-01 17:54:59 +0530,119,,,53.6,147.3
2025-01-01 17:55:22 +0530,120,,,53.3,139.3
2025-01-01 17:55:44 +0530,121,,,52.4,135.3
2025-01-01 17:56:07 +0530,122,,,52.6,133.3
2025-01-01 17:56:29 +0530,123,,,51.9,133.0
2025-01-01 17:56:52 +0530,124,,,51.9,120.9
2025-01-01 17:57:14 +0530,125,,,53.2,129.7
2025-01-01 17:57:37 +0530,126,,,53.1,126.0
2025-01-01 17:57:59 +0530,127,,,53.1,132.2
2025-01-01 17:58:22 +0530,128,,,53.2,134.9
2025-01-01 17:58:45 +0530,129,,,51.9,125.5
2025-01-01 17:59:07 +0530,130,,,52.9,132.9
2025-01-01 17:59:30 +0530,131,,,51.4,137.6
2025-01-01 17:59:52 +0530,132,,,51.6,122.7
2025-01-01 18:00:15 +0530,133,,,53.6,131.8
2025-01-01 18:00:38 +0530,134,,,51.4,135.0
2025-01-01 18:01:01 +0530,135,,,52.7,120.0
2025-01-01 18:01:26 +0530,136,,,53.9,137.1
2025-01-01 18:01:49 +0530,137,,,52.4,132.8
2025-01-01 18:02:12 +0530,138,,,50.5,121.8
2025-01-01 18:02:35 +0530,139,,,51.1,126.8
2025-01-01 18:02:57 +0530,140,,,51.8,118.9
2025-01-01 18:03:20 +0530,141,,,49.9,114.5
2025-01-01 18:03:43 +0530,142,,,52.1,129.5
2025-01-01 18:04:06 +0530,143,,,53.4,133.4
2025-01-01 18:04:29 +0530,144,,,52.3,122.1
2025-01-01 18:04:52 +0530,145,,,52.2,130.4
2025-01-01 18:05:15 +0530,146,,,51.6,128.1
