created_at,entry_id,Temperature,RH,PM2.5,PM10
2025-01-01 17:30:06 +0530,35,,,54.0,163.4
2025-01-01 17:30:31 +0530,36,,,51.5,139.9
2025-01-01 17:30:53 +0530,37,,,55.0,171.2
2025-01-01 17:31:16 +0530,38,,,56.6,176.0
2025-01-01 17:31:38 +0530,39,,,55.1,170.5
2025-01-01 17:32:03 +0530,40,,,55.4,162.9
2025-01-01 17:32:26 +0530,41,,,56.5,169.8
2025-01-01 17:32:48 +0530,42,,,56.1,170.4
2025-01-01 17:33:11 +0530,43,,,57.4,173.4
2025-01-01 17:33:36 +0530,44,,,60.3,189.7
2025-01-01 17:33:59 +0530,45,,,57.6,170.3
2025-01-01 17:34:22 +0530,46,,,57.3,170.3
2025-01-01 17:34:45 +0530,47,,,57.6,186.4
2025-01-01 17:35:08 +0530,48,,,59.0,183.1
2025-01-01 17:35:30 +0530,49,,,56.4,173.0
2025-01-01 17:35:53 +0530,50,,,58.1,175.7
2025-01-01 17:36:28 +0530,51,,,59.5,184.1
2025-01-01 17:36:51 +0530,52,,,57.6,179.0
2025-01-01 17:37:38 +0530,53,,,56.0,177.4
2025-01-01 17:38:02 +0530,54,,,57.3,173.4
2025-01-01 17:38:25 +0530,55,,,54.3,167.7
2025-01-01 17:38:48 +0530,56,,,57.4,169.5
2025-01-01 17:39:10 +0530,57,,,55.3,177.1
2025-01-01 17:39:33 +0530,58,,,57.8,182.5
2025-01-01 17:39:55 +0530,59,,,54.3,159.0
2025-01-01 17:40:18 +0530,60,,,55.5,166.9
2025-01-01 17:40:40 +0530,61,,,56.8,167.4
2025-01-01 17:41:03 +0530,62,,,56.5,170.5
2025-01-01 17:41:26 +0530,63,,,56.9,172.2
2025-01-01 17:41:48 +0530,64,,,53.7,162.9
2025-01-01 17:42:10 +0530,65,,,55.3,165.5
2025-01-01 17:42:33 +0530,66,,,56.6,160.1
2025-01-01 17:42:55 +0530,67,,,56.1,160.2
2025-01-01 17:43:18 +0530,68,,,57.6,172.4
2025-01-01 17:43:41 +0530,69,,,55.4,163.2
2025-01-01 17:44:03 +0530,70,,,55.3,173.3
2025-01-01 17:44:26 +0530,71,,,57.3,171.5
2025-01-01 17:44:49 +0530,72,,,57.0,160.4
2025-01-01 17:45:11 +0530,73,,,57.1,154.9
2025-01-01 17:45:34 +0530,74,,,56.5,165.4
2025-01-01 17:45:57 +0530,75,,,55.4,160.1
2025-01-01 17:46:19 +0530,76,,,56.6,160.8
2025-01-01 17:46:41 +0530,77,,,54.5,170.9
2025-01-01 17:47:04 +0530,78,,,55.4,167.1
2025-01-01 17:47:27 +0530,79,,,56.1,167.2
2025-01-01 17:47:49 +0530,80,,,57.1,158.5
2025-01-01 17:48:12 +0530,81,,,55.2,157.0
2025-01-01 17:48:34 +0530,82,,,55.2,162.1
2025-01-01 17:48:57 +0530,83,,,56.4,150.9
2025-01-01 17:49:19 +0530,84,,,56.6,163.5
2025-01-01 17:49:42 +0530,85,,,57.2,157.4
2025-01-01 17:50:05 +0530,86,,,56.1,150.3
2025-01-01 17:50:27 +0530,87,,,56.3,156.3
2025-01-01 17:50:50 +0530,88,,,56.4,154.7
2025-01-01 17:51:13 +0530,89,,,56.8,149.5
2025-01-01 17:51:37 +0530,90,,,55.6,153.4
2025-01-01 17:52:00 +0530,91,,,55.5,162.0
2025-01-01 17:52:23 +0530,92,,,54.3,149.0
2025-01-01 17:52:46 +0530,93,,,53.8,148.0
2025-01-01 17:53:09 +0530,94,,,54.6,158.9
2025-01-01 17:53:32 +0530,95,,,54.6,147.9
2025-01-01 17:53:55 +0530,96,,,56.7,154.4
2025-01-01 17:54:18 +0530,97,,,56.1,159.3
2025-01-01 17:54:41 +0530,98,,,56.4,159.0
2025-01-01 17:55:03 +0530,99,,,56.7,152.4
2025-01-01 17:55:26 +0530,100,,,55.3,150.1
2025-01-01 17:55:49 +0530,101,,,54.6,145.4
2025-01-01 17:56:12 +0530,102,,,56.7,161.1
2025-01-01 17:56:34 +0530,103,,,56.2,170.2
2025-01-01 17:56:57 +0530,104,,,57.0,157.4
2025-01-01 17:57:20 +0530,105,,,54.6,153.8
2025-01-01 17:57:43 +0530,106,,,54.0,144.5
2025-01-01 17:58:05 +0530,107,,,54.7,139.4
2025-01-01 17:58:28 +0530,108,,,55.5,149.8
2025-01-01 17:58:51 +0530,109,,,55.4,152.9
2025-01-01 17:59:13 +0530,110,,,55.0,145.2
2025-01-01 17:59:36 +0530,111,,,56.3,146.4
2025-01-01 17:59:59 +0530,112,,,55.3,156.1
2025-01-01 18:00:22 +0530,113,,,55.8,146.3
