created_at,entry_id,Temperature,RH,PM2.5,PM10
2025-01-01 17:30:01 +0530,71,,,56.3,179.5
2025-01-01 17:30:23 +0530,72,,,54.6,173.6
2025-01-01 17:30:46 +0530,73,,,54.7,158.3
2025-01-01 17:31:09 +0530,74,,,54.8,149.6
2025-01-01 17:31:31 +0530,75,,,56.0,157.7
2025-01-01 17:31:54 +0530,76,,,56.5,166.5
2025-01-01 17:32:17 +0530,77,,,54.3,161.6
2025-01-01 17:32:39 +0530,78,,,56.7,162.7
2025-01-01 17:33:02 +0530,79,,,53.7,157.9
2025-01-01 17:33:24 +0530,80,,,52.3,142.6
2025-01-01 17:33:49 +0530,81,,,54.1,150.2
2025-01-01 17:34:13 +0530,82,,,54.2,153.8
2025-01-01 17:34:36 +0530,83,,,53.4,155.9
2025-01-01 17:34:59 +0530,84,,,53.0,147.5
2025-01-01 17:35:22 +0530,85,,,52.7,153.6
2025-01-01 17:35:45 +0530,86,,,55.2,150.0
2025-01-01 17:36:08 +0530,87,,,52.4,143.0
2025-01-01 17:36:33 +0530,88,,,52.6,140.8
2025-01-01 17:36:57 +0530,89,,,53.0,146.4
2025-01-01 17:37:32 +0530,90,,,53.1,142.6
2025-01-01 17:37:58 +0530,91,,,52.9,140.8
2025-01-01 17:38:21 +0530,92,,,52.9,144.5
2025-01-01 17:38:44 +0530,93,,,53.1,143.9
2025-01-01 17:39:06 +0530,94,,,51.9,143.3
2025-01-01 17:39:29 +0530,95,,,51.1,141.3
2025-01-01 17:39:51 +0530,96,,,52.8,141.9
2025-01-01 17:40:14 +0530,97,,,51.6,144.4
2025-01-01 17:40:36 +0530,98,,,53.0,147.7
2025-01-01 17:40:59 +0530,99,,,54.0,148.7
2025-01-01 17:41:21 +0530,100,,,52.2,138.5
2025-01-01 17:41:44 +0530,101,,,53.8,142.1
2025-01-01 17:42:06 +0530,102,,,56.0,152.5
2025-01-01 17:42:29 +0530,103,,,52.4,140.0
2025-01-01 17:42:52 +0530,104,,,51.6,149.9
2025-01-01 17:43:14 +0530,105,,,52.9,146.0
2025-01-01 17:43:37 +0530,106,,,52.3,138.6
2025-01-01 17:43:59 +0530,107,,,51.3,137.2
2025-01-01 17:44:22 +0530,108,,,52.9,134.2
2025-01-01 17:44:44 +0530,109,,,51.1,140.1
2025-01-01 17:45:07 +0530,110,,,52.4,135.5
2025-01-01 17:45:29 +0530,111,,,51.2,140.3
2025-01-01 17:45:52 +0530,112,,,52.3,138.5
2025-01-01 17:46:14 +0530,113,,,54.4,138.0
2025-01-01 17:46:37 +0530,114,,,53.5,141.6
2025-01-01 17:46:59 +0530,115,,,50.9,136.7
2025-01-01 17:47:22 +0530,116,,,51.5,133.0
2025-01-01 17:47:44 +0530,117,,,52.3,141.1
2025-01-01 17:48:07 +0530,118,,,51.4,130.5
2025-01-01 17:48:30 +0530,119,,,51.9,135.1
2025-01-01 17:48:52 +0530,120,,,50.6,130.9
2025-01-01 17:49:15 +0530,121,,,51.9,145.8
2025-01-01 17:49:38 +0530,122,,,51.3,133.7
2025-01-01 17:50:00 +0530,123,,,51.2,140.6
2025-01-01 17:50:23 +0530,124,,,50.7,131.0
2025-01-01 17:50:45 +0530,125,,,51.7,128.9
2025-01-01 17:51:08 +0530,126,,,53.9,140.4
2025-01-01 17:51:31 +0530,127,,,53.9,137.5
